연도,월,달력연도/월,순주문 구분,제품계층구조1,제품계층구조2,제품계층구조3,제품코드,제품명,약정기간,리스구분,비용구분,총렌탈(건),렌탈(건),재렌탈(건),일시불 건
2025,11,2025.11,순주문,정수기,냉정수기,CP-7211N_GR,113463,CP-7211N_GR,5,렌탈,4M,15,11,4,
2025,11,2025.11,순주문,정수기,냉정수기,CP-7211N_GR,113463,CP-7211N_GR,5,렌탈,자가,20,19,1,
2025,11,2025.11,순주문,정수기,냉정수기,CP-7211N_GR,113463,CP-7211N_GR,6,금융리스,4M,15,9,6,
2025,11,2025.11,순주문,정수기,냉정수기,CP-7211N_GR,113463,CP-7211N_GR,6,금융리스,자가,19,15,4,
2025,11,2025.11,순주문,정수기,냉정수기,CP-7211N_GR,113463,CP-7211N_GR,7,금융리스,4M,1,1,,
2025,11,2025.11,순주문,정수기,냉정수기,CP-7211N_GR,113463,CP-7211N_GR,7,금융리스,자가,7,5,2,
2025,11,2025.11,순주문,정수기,냉정수기,CP-7211N_GR,113463,CP-7211N_GR,지정되지 않음,지정되지 않음,4M,,,,1
2025,11,2025.11,순주문,정수기,냉정수기,CP-7211N_PK,113467,CP-7211N_PK,5,금융리스,4M,30,16,14,
2025,11,2025.11,순주문,정수기,냉정수기,CP-7211N_PK,113467,CP-7211N_PK,5,금융리스,자가,22,15,7,
2025,11,2025.11,순주문,정수기,냉정수기,CP-7211N_PK,113467,CP-7211N_PK,5,렌탈,4M,8,7,1,
2025,11,2025.11,순주문,정수기,냉정수기,CP-7211N_PK,113467,CP-7211N_PK,5,렌탈,자가,21,18,3,
2025,11,2025.11,순주문,정수기,냉정수기,CP-7211N_PK,113467,CP-7211N_PK,6,금융리스,4M,43,20,23,
2025,11,2025.11,순주문,정수기,냉정수기,CP-7211N_PK,113467,CP-7211N_PK,6,금융리스,자가,21,17,4,
2025,11,2025.11,순주문,정수기,냉정수기,CP-7211N_PK,113467,CP-7211N_PK,7,금융리스,4M,12,8,4,
2025,11,2025.11,순주문,정수기,냉정수기,CP-7211N_PK,113467,CP-7211N_PK,7,금융리스,자가,12,12,,
2025,11,2025.11,순주문,정수기,냉정수기,CP-7211N_SL,113465,CP-7211N_SL,5,금융리스,4M,56,32,24,
2025,11,2025.11,순주문,정수기,냉정수기,CP-7211N_SL,113465,CP-7211N_SL,5,금융리스,자가,74,56,18,
2025,11,2025.11,순주문,정수기,냉정수기,CP-7211N_SL,113465,CP-7211N_SL,5,렌탈,4M,31,24,7,
2025,11,2025.11,순주문,정수기,냉정수기,CP-7211N_SL,113465,CP-7211N_SL,5,렌탈,자가,24,23,1,
2025,11,2025.11,순주문,정수기,냉정수기,CP-7211N_SL,113465,CP-7211N_SL,6,금융리스,4M,76,36,40,
2025,11,2025.11,순주문,정수기,냉정수기,CP-7211N_SL,113465,CP-7211N_SL,6,금융리스,자가,90,71,19,
2025,11,2025.11,순주문,정수기,냉정수기,CP-7211N_SL,113465,CP-7211N_SL,7,금융리스,4M,9,7,2,
2025,11,2025.11,순주문,정수기,냉정수기,CP-7211N_SL,113465,CP-7211N_SL,7,금융리스,자가,21,18,3,
2025,11,2025.11,순주문,정수기,냉정수기,CP-7211N_WT,113418,CP-7211N_WT,5,금융리스,4M,219,113,106,
2025,11,2025.11,순주문,정수기,냉정수기,CP-7211N_WT,113418,CP-7211N_WT,5,금융리스,자가,240,185,55,
2025,11,2025.11,순주문,정수기,냉정수기,CP-7211N_WT,113418,CP-7211N_WT,5,렌탈,4M,105,88,17,
2025,11,2025.11,순주문,정수기,냉정수기,CP-7211N_WT,113418,CP-7211N_WT,5,렌탈,자가,181,162,19,
2025,11,2025.11,순주문,정수기,냉정수기,CP-7211N_WT,113418,CP-7211N_WT,6,금융리스,4M,317,149,168,
2025,11,2025.11,순주문,정수기,냉정수기,CP-7211N_WT,113418,CP-7211N_WT,6,금융리스,자가,214,166,48,
2025,11,2025.11,순주문,정수기,냉정수기,CP-7211N_WT,113418,CP-7211N_WT,7,금융리스,4M,58,36,22,
2025,11,2025.11,순주문,정수기,냉정수기,CP-7211N_WT,113418,CP-7211N_WT,7,금융리스,자가,66,55,11,
2025,11,2025.11,순주문,정수기,냉정수기,CP-7211N_WT,113418,CP-7211N_WT,지정되지 않음,지정되지 않음,4M,,,,2
2025,11,2025.11,순주문,정수기,냉정수기,CP-7211N_WT,113418,CP-7211N_WT,지정되지 않음,지정되지 않음,자가,,,,1
2025,11,2025.11,순주문,정수기,냉정수기,CP-8200N_BG,113334,CP-8200N_BG,6,금융리스,6M,1,,1,
2025,11,2025.11,순주문,정수기,냉정수기,지정되지 않음,113358,CP-320N(ON_S),5,렌탈,자가,3,3,,
2025,11,2025.11,순주문,정수기,냉정수기,지정되지 않음,113358,CP-320N(ON_S),6,금융리스,자가,1,1,,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-390L,113311,CHPI-390L(ON),5,렌탈,2M,2,2,,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-390L,113311,CHPI-390L(ON),6,금융리스,2M,4,4,,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-5801L(LB),112753,CHPI-5801LB,5,금융리스,2M,9,6,3,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-5801L(LB),112753,CHPI-5801LB,5,렌탈,2M,24,18,6,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-5801L(LB),112753,CHPI-5801LB,6,금융리스,2M,3,2,1,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-5801L(LW),112751,CHPI-5801LW,5,금융리스,2M,208,121,87,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-5801L(LW),112751,CHPI-5801LW,5,렌탈,2M,430,284,146,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-5801L(LW),112751,CHPI-5801LW,6,금융리스,2M,47,28,19,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-5801L(LW),112751,CHPI-5801LW,지정되지 않음,지정되지 않음,2M,,,,2
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-5810L,113402,CHPI-5810L,5,금융리스,2M,124,66,58,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-5810L,113402,CHPI-5810L,5,금융리스,3M,5,5,,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-5810L,113402,CHPI-5810L,5,금융리스,4M,145,113,32,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-5810L,113402,CHPI-5810L,5,렌탈,2M,345,254,91,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-5810L,113402,CHPI-5810L,5,렌탈,4M,172,154,18,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-5810L,113402,CHPI-5810L,6,금융리스,2M,35,27,8,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-5810L,113402,CHPI-5810L,6,금융리스,4M,77,59,18,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-5810L,113402,CHPI-5810L,지정되지 않음,지정되지 않음,2M,,,,7
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-620L_BLACK V2,112397,CHPI-620L(BLACK V2),5,금융리스,2M,29,20,9,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-620L_BLACK V2,112397,CHPI-620L(BLACK V2),5,렌탈,2M,35,30,5,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-620L_BLACK V2,112397,CHPI-620L(BLACK V2),6,금융리스,2M,24,17,7,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-620L_WHITE V2,112396,CHPI-620L(WHITE V2),5,금융리스,2M,223,123,100,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-620L_WHITE V2,112396,CHPI-620L(WHITE V2),5,렌탈,2M,340,230,110,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-620L_WHITE V2,112396,CHPI-620L(WHITE V2),6,금융리스,2M,98,51,47,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-620L_WHITE V2,112396,CHPI-620L(WHITE V2),지정되지 않음,지정되지 않음,2M,,,,14
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7410N_BU,114079,CHPI-7410N_BU,5,금융리스,2M,6,4,2,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7410N_BU,114079,CHPI-7410N_BU,5,금융리스,4M,144,103,41,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7410N_BU,114079,CHPI-7410N_BU,5,렌탈,2M,1,1,,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7410N_BU,114079,CHPI-7410N_BU,5,렌탈,4M,82,77,5,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7410N_BU,114079,CHPI-7410N_BU,6,금융리스,2M,3,1,2,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7410N_BU,114079,CHPI-7410N_BU,6,금융리스,4M,131,104,27,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7410N_BU,114079,CHPI-7410N_BU,7,금융리스,4M,18,14,4,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7410N_GR,114081,CHPI-7410N_GR,5,금융리스,2M,8,4,4,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7410N_GR,114081,CHPI-7410N_GR,5,금융리스,4M,296,267,29,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7410N_GR,114081,CHPI-7410N_GR,5,렌탈,2M,7,7,,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7410N_GR,114081,CHPI-7410N_GR,5,렌탈,4M,204,198,6,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7410N_GR,114081,CHPI-7410N_GR,6,금융리스,2M,4,3,1,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7410N_GR,114081,CHPI-7410N_GR,6,금융리스,4M,223,194,29,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7410N_GR,114081,CHPI-7410N_GR,7,금융리스,2M,3,3,,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7410N_GR,114081,CHPI-7410N_GR,7,금융리스,4M,38,31,7,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7410N_PK,114080,CHPI-7410N_PK,5,금융리스,2M,6,3,3,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7410N_PK,114080,CHPI-7410N_PK,5,금융리스,4M,169,139,30,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7410N_PK,114080,CHPI-7410N_PK,5,렌탈,4M,86,82,4,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7410N_PK,114080,CHPI-7410N_PK,6,금융리스,2M,4,3,1,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7410N_PK,114080,CHPI-7410N_PK,6,금융리스,4M,131,115,16,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7410N_PK,114080,CHPI-7410N_PK,7,금융리스,2M,3,1,2,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7410N_PK,114080,CHPI-7410N_PK,7,금융리스,4M,20,18,2,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7410N_PK,114080,CHPI-7410N_PK,지정되지 않음,지정되지 않음,4M,,,,2
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7410N_WT,113982,CHPI-7410N_WT,5,금융리스,2M,29,23,6,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7410N_WT,113982,CHPI-7410N_WT,5,금융리스,4M,"1,033",886,147,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7410N_WT,113982,CHPI-7410N_WT,5,렌탈,2M,39,33,6,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7410N_WT,113982,CHPI-7410N_WT,5,렌탈,4M,727,707,20,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7410N_WT,113982,CHPI-7410N_WT,6,금융리스,2M,15,9,6,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7410N_WT,113982,CHPI-7410N_WT,6,금융리스,4M,810,702,108,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7410N_WT,113982,CHPI-7410N_WT,7,금융리스,2M,8,5,3,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7410N_WT,113982,CHPI-7410N_WT,7,금융리스,4M,140,119,21,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7410N_WT,113982,CHPI-7410N_WT,지정되지 않음,지정되지 않음,4M,,,,5
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7420N_BU,114085,CHPI-7420N_BU,5,금융리스,4M,19,15,4,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7420N_BU,114085,CHPI-7420N_BU,5,렌탈,2M,2,2,,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7420N_BU,114085,CHPI-7420N_BU,5,렌탈,4M,7,7,,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7420N_BU,114085,CHPI-7420N_BU,6,금융리스,4M,22,18,4,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7420N_BU,114085,CHPI-7420N_BU,7,금융리스,2M,1,1,,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7420N_BU,114085,CHPI-7420N_BU,7,금융리스,4M,5,4,1,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7420N_GR,114017,CHPI-7420N_GR,5,금융리스,2M,3,3,,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7420N_GR,114017,CHPI-7420N_GR,5,금융리스,4M,34,28,6,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7420N_GR,114017,CHPI-7420N_GR,5,렌탈,2M,3,2,1,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7420N_GR,114017,CHPI-7420N_GR,5,렌탈,4M,42,41,1,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7420N_GR,114017,CHPI-7420N_GR,6,금융리스,4M,23,22,1,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7420N_GR,114017,CHPI-7420N_GR,7,금융리스,2M,2,2,,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7420N_GR,114017,CHPI-7420N_GR,7,금융리스,4M,18,17,1,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7420N_GR,114017,CHPI-7420N_GR,지정되지 않음,지정되지 않음,4M,,,,2
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7420N_WT,114010,CHPI-7420N_WT,5,금융리스,2M,16,14,2,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7420N_WT,114010,CHPI-7420N_WT,5,금융리스,4M,105,87,18,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7420N_WT,114010,CHPI-7420N_WT,5,렌탈,2M,15,13,2,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7420N_WT,114010,CHPI-7420N_WT,5,렌탈,4M,75,72,3,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7420N_WT,114010,CHPI-7420N_WT,6,금융리스,2M,4,4,,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7420N_WT,114010,CHPI-7420N_WT,6,금융리스,4M,72,62,10,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7420N_WT,114010,CHPI-7420N_WT,7,금융리스,2M,1,1,,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7420N_WT,114010,CHPI-7420N_WT,7,금융리스,4M,23,21,2,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7420N_WT,114010,CHPI-7420N_WT,지정되지 않음,지정되지 않음,4M,,,,1
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7430N_BG,114087,CHPI-7430N_BG,5,금융리스,2M,5,3,2,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7430N_BG,114087,CHPI-7430N_BG,5,금융리스,4M,259,244,15,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7430N_BG,114087,CHPI-7430N_BG,5,렌탈,2M,5,5,,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7430N_BG,114087,CHPI-7430N_BG,5,렌탈,4M,184,181,3,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7430N_BG,114087,CHPI-7430N_BG,6,금융리스,2M,2,2,,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7430N_BG,114087,CHPI-7430N_BG,6,금융리스,4M,187,176,11,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7430N_BG,114087,CHPI-7430N_BG,7,금융리스,2M,2,2,,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7430N_BG,114087,CHPI-7430N_BG,7,금융리스,4M,68,66,2,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7430N_BG,114087,CHPI-7430N_BG,지정되지 않음,지정되지 않음,4M,,,,3
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7430N_BU,114088,CHPI-7430N_BU,5,금융리스,2M,1,1,,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7430N_BU,114088,CHPI-7430N_BU,5,금융리스,4M,100,90,10,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7430N_BU,114088,CHPI-7430N_BU,5,렌탈,2M,5,5,,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7430N_BU,114088,CHPI-7430N_BU,5,렌탈,4M,53,52,1,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7430N_BU,114088,CHPI-7430N_BU,6,금융리스,2M,2,1,1,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7430N_BU,114088,CHPI-7430N_BU,6,금융리스,4M,97,90,7,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7430N_BU,114088,CHPI-7430N_BU,7,금융리스,4M,24,21,3,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7430N_BU,114088,CHPI-7430N_BU,지정되지 않음,지정되지 않음,4M,,,,1
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7430N_GR,114023,CHPI-7430N_GR,5,금융리스,2M,4,4,,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7430N_GR,114023,CHPI-7430N_GR,5,금융리스,4M,201,188,13,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7430N_GR,114023,CHPI-7430N_GR,5,렌탈,2M,5,5,,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7430N_GR,114023,CHPI-7430N_GR,5,렌탈,4M,133,129,4,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7430N_GR,114023,CHPI-7430N_GR,6,금융리스,2M,2,2,,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7430N_GR,114023,CHPI-7430N_GR,6,금융리스,4M,148,140,8,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7430N_GR,114023,CHPI-7430N_GR,7,금융리스,2M,1,1,,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7430N_GR,114023,CHPI-7430N_GR,7,금융리스,4M,48,44,4,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7430N_GR,114023,CHPI-7430N_GR,지정되지 않음,지정되지 않음,4M,,,,1
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7430N_PK,114086,CHPI-7430N_PK,5,금융리스,2M,3,1,2,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7430N_PK,114086,CHPI-7430N_PK,5,금융리스,4M,135,126,9,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7430N_PK,114086,CHPI-7430N_PK,5,렌탈,2M,5,5,,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7430N_PK,114086,CHPI-7430N_PK,5,렌탈,4M,73,72,1,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7430N_PK,114086,CHPI-7430N_PK,6,금융리스,2M,2,1,1,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7430N_PK,114086,CHPI-7430N_PK,6,금융리스,4M,125,124,1,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7430N_PK,114086,CHPI-7430N_PK,7,금융리스,2M,1,1,,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7430N_PK,114086,CHPI-7430N_PK,7,금융리스,4M,26,23,3,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7430N_PK,114086,CHPI-7430N_PK,지정되지 않음,지정되지 않음,4M,,,,1
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7430N_WT,113981,CHPI-7430N_WT,5,금융리스,2M,15,9,6,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7430N_WT,113981,CHPI-7430N_WT,5,금융리스,4M,826,772,54,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7430N_WT,113981,CHPI-7430N_WT,5,렌탈,2M,24,24,,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7430N_WT,113981,CHPI-7430N_WT,5,렌탈,4M,661,649,12,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7430N_WT,113981,CHPI-7430N_WT,6,금융리스,2M,11,10,1,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7430N_WT,113981,CHPI-7430N_WT,6,금융리스,4M,680,629,51,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7430N_WT,113981,CHPI-7430N_WT,7,금융리스,2M,5,5,,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7430N_WT,113981,CHPI-7430N_WT,7,금융리스,4M,186,169,17,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7430N_WT,113981,CHPI-7430N_WT,지정되지 않음,지정되지 않음,4M,,,,11
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7511L,113202,CHPI-7511L,5,금융리스,2M,47,19,28,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7511L,113202,CHPI-7511L,5,금융리스,4M,27,18,9,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7511L,113202,CHPI-7511L,5,렌탈,2M,26,18,8,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7511L,113202,CHPI-7511L,5,렌탈,4M,18,18,,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7511L,113202,CHPI-7511L,6,금융리스,2M,22,13,9,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7511L,113202,CHPI-7511L,6,금융리스,4M,23,16,7,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7511L,113202,CHPI-7511L,7,금융리스,2M,6,3,3,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7511L,113202,CHPI-7511L,7,금융리스,4M,6,5,1,
2025,11,2025.11,순주문,정수기,얼음정수기,CHPI-7511L,113202,CHPI-7511L,지정되지 않음,지정되지 않음,2M,,,,1
2025,11,2025.11,순주문,정수기,얼음정수기,CPI-390L,113312,CPI-390L(ON),5,렌탈,2M,1,1,,
2025,11,2025.11,순주문,정수기,얼음정수기,CPI-390L,113312,CPI-390L(ON),6,금융리스,2M,2,2,,
2025,11,2025.11,순주문,정수기,얼음정수기,CPI-7410N_BU,114082,CPI-7410N_BU,5,금융리스,4M,14,11,3,
2025,11,2025.11,순주문,정수기,얼음정수기,CPI-7410N_BU,114082,CPI-7410N_BU,5,렌탈,4M,4,3,1,
2025,11,2025.11,순주문,정수기,얼음정수기,CPI-7410N_BU,114082,CPI-7410N_BU,6,금융리스,4M,13,8,5,
2025,11,2025.11,순주문,정수기,얼음정수기,CPI-7410N_BU,114082,CPI-7410N_BU,7,금융리스,4M,2,2,,
2025,11,2025.11,순주문,정수기,얼음정수기,CPI-7410N_GR,114084,CPI-7410N_GR,5,금융리스,4M,11,9,2,
2025,11,2025.11,순주문,정수기,얼음정수기,CPI-7410N_GR,114084,CPI-7410N_GR,5,렌탈,4M,10,10,,
2025,11,2025.11,순주문,정수기,얼음정수기,CPI-7410N_GR,114084,CPI-7410N_GR,6,금융리스,4M,17,13,4,
2025,11,2025.11,순주문,정수기,얼음정수기,CPI-7410N_GR,114084,CPI-7410N_GR,7,금융리스,4M,4,4,,
2025,11,2025.11,순주문,정수기,얼음정수기,CPI-7410N_PK,114083,CPI-7410N_PK,5,금융리스,4M,11,8,3,
2025,11,2025.11,순주문,정수기,얼음정수기,CPI-7410N_PK,114083,CPI-7410N_PK,5,렌탈,4M,5,4,1,
2025,11,2025.11,순주문,정수기,얼음정수기,CPI-7410N_PK,114083,CPI-7410N_PK,6,금융리스,4M,20,10,10,
2025,11,2025.11,순주문,정수기,얼음정수기,CPI-7410N_PK,114083,CPI-7410N_PK,7,금융리스,4M,2,,2,
2025,11,2025.11,순주문,정수기,얼음정수기,CPI-7410N_WT,114018,CPI-7410N_WT,5,금융리스,2M,2,,2,
2025,11,2025.11,순주문,정수기,얼음정수기,CPI-7410N_WT,114018,CPI-7410N_WT,5,금융리스,4M,59,40,19,
2025,11,2025.11,순주문,정수기,얼음정수기,CPI-7410N_WT,114018,CPI-7410N_WT,5,렌탈,2M,1,1,,
2025,11,2025.11,순주문,정수기,얼음정수기,CPI-7410N_WT,114018,CPI-7410N_WT,5,렌탈,4M,19,19,,
